lon,lat,year,month
173.8095,-40.6638,2001,12
173.7532,-40.6307,2001,12
169.0076,-44.0253,2001,12
175.1861,-40.6876,2001,12
169.0064,-43.9684,2001,12
173.4929,-40.7994,2001,12
173.4911,-40.7993,2001,12
171.9017,-38.0627,2001,12
167.0764,-44.0405,2001,12
168.6731,-43.9438,2001,12
168.8141,-43.9114,2001,12
169.0728,-44.031,2001,12
169.1131,-45.9489,2001,12
167.8583,-44.6754,2001,12
169.1173,-46.4775,2001,12
169.1079,-46.4247,2001,12
169.1158,-46.4999,2001,12
173.4665,-40.7924,2001,12
171.3288,-36.7332,2001,12
171.8237,-38.0124,2001,12
169.2443,-46.4896,2001,12
173.486,-40.7954,2001,12
173.4795,-40.7894,2001,12
169.1322,-45.8985,2001,12
169.1126,-45.9752,2001,12
169.1129,-46.3598,2001,12
173.8679,-40.7291,2001,12
173.8611,-40.7344,2001,12
171.9559,-38.1741,2001,12
168.6254,-44.2048,2001,12
169.0492,-44.0247,2001,12
169.0477,-44.0235,2001,12
171.158,-36.6375,2001,12
171.314,-36.7501,2001,12
170.0019,-42.3257,2001,12
173.3244,-39.6514,2001,12
173.9077,-39.7548,2001,12
174.2734,-40.8855,2001,12
174.2852,-40.9128,2001,12
173.5113,-40.8028,2001,12
173.5134,-40.8065,2001,12
173.5081,-40.8224,2001,12
168.9208,-44.0058,2001,12
169.1087,-45.9867,2001,12
171.7932,-37.9152,2001,12
173.8571,-40.6811,2001,12
169.1798,-46.4485,2001,12
169.1909,-46.4732,2001,12
167.8811,-44.691,2001,12
173.3352,-39.6807,2001,12
173.3296,-39.6532,2001,12
173.414,-39.5926,2001,12
173.4224,-39.5969,2001,12
169.0912,-44.0588,2001,12
169.2232,-46.1903,2001,12
171.8018,-37.9293,2001,12
169.1728,-46.2374,2001,12
168.9877,-46.2915,2001,12
169.21,-46.6524,2001,12
169.209,-46.6498,2001,12
169.1437,-45.9392,2001,12
173.3343,-39.6734,2001,12
171.3455,-36.7346,2001,12
171.2034,-36.7006,2001,12
171.7303,-38.1085,2001,12
168.7803,-43.932,2001,12
174.1077,-42.1977,2001,12
173.6585,-40,2001,12
173.6463,-40.0121,2001,12
173.6628,-39.9869,2001,12
169.0078,-46.0792,2001,12
169.2343,-46.1626,2001,12
171.8306,-37.9387,2001,12
167.7306,-44.7199,2001,12
173.8576,-40.6999,2001,12
173.8771,-40.6881,2001,12
173.8864,-40.7354,2001,12
173.9663,-40.802,2001,12
173.975,-40.7896,2001,12
173.8946,-40.8531,2001,12
173.9704,-40.7871,2001,12
171.256,-36.7273,2001,12
171.3624,-36.6919,2001,12
167.4465,-45.1098,2001,12
168.7543,-43.8993,2001,12
169.2036,-46.2485,2001,12
168.7928,-43.9365,2001,12
169.1639,-46.1148,2001,12
171.8933,-38.0197,2001,12
173.9188,-40.7704,2001,12
173.9334,-40.773,2001,12
173.9378,-40.768,2001,12
173.946,-40.8082,2001,12
173.3498,-39.6622,2001,12
173.3796,-39.6635,2001,12
168.7901,-43.9364,2001,12
168.7521,-43.9055,2001,12
168.7766,-43.9369,2001,12
174.1437,-42.2291,2001,12
169.272,-46.5995,2001,12
169.1165,-44.092,2001,12
169.1226,-46.5868,2001,12
168.801,-43.926,2001,12
168.7863,-43.9482,2001,12
169.2311,-46.1189,2001,12
169.1998,-46.205,2001,12
169.1969,-46.2133,2001,12
173.8896,-39.9985,2001,12
174.0173,-39.843,2001,12
173.8549,-39.9283,2001,12
171.7634,-36.8326,2001,12
172.012,-38.1748,2001,12
174.0281,-40.8105,2001,12
173.9871,-40.8378,2001,12
167.2296,-45.2238,2001,12
169.259,-46.3348,2001,12
167.8875,-44.7017,2001,12
169.1351,-46.0495,2001,12
169.0724,-45.633,2001,12
171.3355,-36.7444,2001,12
171.4624,-36.7075,2001,12
167.9869,-44.2808,2001,12
168.8732,-43.9762,2001,12
169.751,-46.1292,2001,12
169.2276,-46.1376,2001,12
174.1574,-42.2795,2001,12
174.021,-40.8475,2001,12
174.0357,-40.9063,2001,12
167.2586,-45.2283,2001,12
169.2048,-46.6713,2001,12
169.2092,-46.6757,2001,12
173.904,-39.9387,2001,12
173.894,-39.9388,2001,12
169.6039,-43.4111,2001,12
169.2852,-46.0965,2001,12
169.2813,-46.103,2001,12
169.2826,-46.0985,2001,12
169.2816,-46.1037,2001,12
169.0526,-44.0106,2001,12
174.1855,-42.2188,2001,12
174.1855,-42.2187,2001,12
174.1889,-42.2178,2001,12
167.8694,-36.7475,2001,12
169.0406,-44.046,2001,12
169.2675,-46.2283,2001,12
167.1017,-44.2106,2001,12
173.7006,-40.7047,2001,12
173.9297,-40.7981,2001,12
173.9309,-40.7991,2001,12
173.9351,-40.7988,2001,12
173.9295,-40.8024,2001,12
173.9339,-40.8249,2001,12
174.1546,-42.3171,2001,12
168.7783,-43.9641,2001,12
169.7,-42.6824,2001,12
168.8522,-43.9849,2001,12
172.6295,-43.7486,2001,12
173.6324,-40.0047,2001,12
172.4035,-43.6481,2001,12
172.0542,-43.6108,2001,12
169.1722,-46.6224,2001,12
169.2576,-46.2906,2001,12
174.211,-42.2435,2001,12
174.2277,-42.263,2001,12
173.9675,-40.8208,2001,12
173.9558,-40.8304,2001,12
173.95,-40.8014,2001,12
174.2187,-42.2313,2001,12
174.2161,-42.2304,2001,12
169.3315,-46.2154,2001,12
174.0811,-40.8824,2001,12
174.0905,-40.8779,2001,12
174.0635,-40.8687,2001,12
174.0883,-40.8886,2001,12
174.0758,-40.8832,2001,12
173.9536,-40.8229,2001,12
174.2314,-42.2314,2001,12
169.3383,-46.2238,2001,12
169.3295,-46.0761,2001,12
174.2306,-42.2338,2001,12
174.2314,-42.2355,2001,12
174.2303,-42.2343,2001,12
174.2299,-42.2344,2001,12
174.2303,-42.2345,2001,12
171.3344,-36.7593,2001,12
167.9041,-44.762,2001,12
169.2676,-46.3076,2001,12
169.2603,-46.33,2001,12
169.2351,-46.6153,2001,12
169.067,-45.6518,2001,12
174.0749,-40.8662,2001,12
174.0646,-40.8628,2001,12
174.0665,-40.8515,2001,12
174.0663,-40.851,2001,12
171.1163,-36.6611,2001,12
169.3128,-46.063,2001,12
174.178,-42.2687,2001,12
169.2231,-44.1975,2001,12
171.0762,-36.6995,2001,12
171.3716,-36.7628,2001,12
171.6703,-36.6791,2001,12
174.0868,-40.8668,2001,12
174.0736,-40.8634,2001,12
174.0749,-40.8664,2001,12
174.0528,-40.0226,2001,12
174.0644,-39.9864,2001,12
174.0635,-39.9902,2001,12
169.2403,-46.1788,2001,12
169.328,-46.0837,2001,12
169.1891,-45.7083,2001,12
168.5239,-44.4001,2001,12
169.2982,-46.2869,2001,12
169.2986,-46.2908,2001,12
169.2981,-46.2932,2001,12
169.2443,-46.0747,2001,12
171.1175,-36.7057,2001,12
169.1645,-44.1412,2001,12
174.1279,-40.902,2001,12
174.129,-40.9126,2001,12
174.2122,-42.2559,2001,12
174.2127,-42.2563,2001,12
171.3663,-36.7741,2001,12
171.3683,-36.7745,2001,12
171.3784,-36.7822,2001,12
169.2032,-45.9856,2001,12
174.1729,-42.2532,2001,12
169.2789,-46.2608,2001,12
174.1076,-40.9176,2001,12
174.1408,-40.914,2001,12
174.1272,-40.8933,2001,12
174.1075,-40.9028,2001,12
169.3313,-46.4649,2001,12
174.1856,-40.9049,2001,12
174.1434,-40.9003,2001,12
174.0981,-40.9229,2001,12
174.0434,-40.064,2001,12
173.8618,-39.969,2001,12
174.0742,-39.9564,2001,12
169.0938,-45.6873,2001,12
174.1753,-42.2656,2001,12
171.2415,-36.6515,2001,12
169.3432,-46.0775,2001,12
169.3593,-46.128,2001,12
174.2339,-42.2794,2001,12
171.5657,-36.821,2001,12
168.7596,-44.0569,2001,12
168.7825,-44.1911,2001,12
169.2735,-46.1829,2001,12
174.1927,-40.9177,2001,12
174.0479,-41.0256,2001,12
169.4125,-46.633,2001,12
169.2817,-46.0571,2001,12
174.1479,-40.8997,2001,12
174.1336,-40.9012,2001,12
169.3488,-46.0977,2001,12
169.3367,-46.104,2001,12
169.347,-46.0971,2001,12
169.3663,-46.0081,2001,12
171.3694,-37.1241,2001,12
168.6367,-45.5933,2001,12
169.0831,-45.6738,2001,12
172.4857,-43.6872,2001,12
174.152,-40.9211,2001,12
169.0575,-45.6786,2001,12
174.327,-42.2519,2001,12
169.3674,-46.2041,2001,12
168.9203,-44.0957,2001,12
169.1059,-45.6646,2001,12
169.0858,-45.7243,2001,12
173.9338,-40.8496,2001,12
173.8937,-40.2481,2001,12
173.9063,-39.9894,2001,12
173.9088,-39.9908,2001,12
173.909,-39.9903,2001,12
173.909,-39.9902,2001,12
173.9501,-40.0033,2001,12
169.2706,-46.0553,2001,12
169.2713,-46.0531,2001,12
169.2716,-46.0534,2001,12
169.1891,-45.7605,2001,12
173.0429,-39.3535,2001,12
169.3609,-46.0232,2001,12
171.1715,-36.7441,2001,12
169.1539,-45.813,2001,12
173.9691,-40.8531,2001,12
173.943,-40.8458,2001,12
174.0042,-40.8689,2001,12
174.3457,-42.2805,2001,12
174.3087,-42.2824,2001,12
169.339,-46.202,2001,12
169.3467,-46.2075,2001,12
169.327,-46.1884,2001,12
169.3234,-46.194,2001,12
173.9136,-40.2635,2001,12
174.1879,-40.9181,2001,12
174.1879,-40.934,2001,12
174.1624,-40.9571,2001,12
174.1598,-40.8269,2001,12
171.399,-36.7741,2001,12
174.3592,-42.292,2001,12
173.9499,-40.8444,2001,12
173.9663,-40.8501,2001,12
173.9691,-40.8519,2001,12
167.7665,-34.8951,2001,12
169.3926,-43.6106,2001,12
172.1386,-38.162,2001,12
171.9892,-38.1529,2001,12
171.4638,-36.789,2001,12
169.3661,-46.0902,2001,12
169.2193,-45.7269,2001,12
169.185,-45.7935,2001,12
173.9955,-40.8538,2001,12
173.9931,-40.867,2001,12
173.9899,-40.8959,2001,12
173.9858,-40.8595,2001,12
173.9689,-40.8715,2001,12
168.911,-44.0459,2001,12
174.3319,-42.2875,2001,12
174.3271,-42.2838,2001,12
174.2925,-42.4373,2001,12
174.2528,-42.4112,2001,12
174.2931,-42.4375,2001,12
169.404,-46.1725,2001,12
169.4008,-46.1759,2001,12
169.401,-46.1742,2001,12
169.401,-46.1737,2001,12
169.402,-46.1749,2001,12
169.4008,-46.1775,2001,12
169.4007,-46.1755,2001,12
169.4009,-46.1797,2001,12
169.4076,-46.4112,2001,12
169.4002,-46.3534,2001,12
169.3763,-46.3677,2001,12
169.3873,-46.0668,2001,12
172.121,-38.1005,2001,12
171.4968,-36.7932,2001,12
174.0031,-40.8521,2001,12
173.999,-40.8546,2001,12
173.9987,-40.8515,2001,12
174.0089,-40.8761,2001,12
173.9988,-40.8548,2001,12
167.1335,-45.2622,2001,12
167.0056,-45.2793,2001,12
173.8167,-40.252,2001,12
173.8022,-40.2645,2001,12
173.9102,-40.269,2001,12
167.7069,-44.4265,2001,12
169.1909,-45.7464,2001,12
169.1508,-45.9572,2001,12
171.5261,-36.7405,2001,12
171.404,-37.1795,2001,12
171.4103,-37.1727,2001,12
171.4954,-36.8048,2001,12
174.3397,-42.3059,2001,12
173.9024,-40.2723,2001,12
173.851,-40.2542,2001,12
173.8123,-40.2605,2001,12
169.4169,-46.3081,2001,12
169.3845,-46.2701,2001,12
169.1133,-44.0277,2001,12
171.4801,-36.8283,2001,12
171.4911,-36.8381,2001,12
171.7227,-36.759,2001,12
169.151,-43.965,2001,12
169.1811,-45.791,2001,12
173.8586,-40.2563,2001,12
173.8924,-40.2855,2001,12
169.4117,-46.0536,2001,12
169.2212,-45.7479,2001,12
169.1722,-45.8199,2001,12
169.4178,-43.6162,2001,12
173.8392,-41.0767,2001,12
174.2372,-41.0437,2001,12
174.0046,-40.8989,2001,12
174.0007,-40.8977,2001,12
174.004,-40.9171,2001,12
172.5361,-43.7493,2001,12
174.2847,-41.0248,2001,12
174.2827,-41.0028,2001,12
171.5938,-36.8023,2001,12
169.4294,-43.6185,2001,12
173.8593,-40.2645,2001,12
173.8193,-40.2675,2001,12
173.8665,-40.2721,2001,12
173.8634,-40.2547,2001,12
173.9329,-40.2879,2001,12
172.2154,-38.2007,2001,12
172.2271,-38.2059,2001,12
174.1836,-40.888,2001,12
174.1846,-40.886,2001,12
174.1611,-40.8825,2001,12
174.1876,-40.8834,2001,12
169.4378,-46.0216,2001,12
168.9321,-44.042,2001,12
169.58,-35.5976,2001,12
167.4342,-44.1938,2001,12
169.1528,-44.0485,2001,12
169.1632,-44.077,2001,12
169.1288,-45.8015,2001,12
169.4407,-46.119,2001,12
169.2521,-46.2006,2001,12
174.3223,-41.0031,2001,12
174.3367,-41.0075,2001,12
174.337,-41.0079,2001,12
174.3375,-41.0054,2001,12
174.3371,-41.0079,2001,12
169.5124,-46.0476,2001,12
174.0349,-40.865,2001,12
174.0286,-40.8795,2001,12
174.033,-40.8681,2001,12
170.7026,-44.7512,2001,12
167.164,-45.2736,2001,12
169.4242,-43.6282,2001,12
169.4338,-43.6417,2001,12
169.4269,-43.6301,2001,12
171.4905,-36.775,2001,12
174.0247,-40.8829,2001,12
174.0421,-40.8779,2001,12
174.0211,-40.8858,2001,12
174.0168,-40.8933,2001,12
173.9847,-40.8587,2001,12
169.2431,-45.7173,2001,12
172.2664,-38.1962,2001,12
168.9345,-44.0244,2001,12
173.8825,-40.8041,2001,12
167.5012,-44.2031,2001,12
167.3528,-44.2349,2001,12
169.2479,-45.7272,2001,12
169.5063,-46.0354,2001,12
169.413,-46.1507,2001,12
167.7485,-44.5304,2001,12
174.0295,-40.8815,2001,12
174.0346,-40.8857,2001,12
173.9978,-40.8801,2001,12
174.0412,-40.9192,2001,12
173.8987,-40.2652,2001,12
173.8928,-40.2551,2001,12
174.0991,-40.0963,2001,12
169.4466,-46.0205,2001,12
174.2908,-40.971,2001,12
174.2856,-40.9551,2001,12
174.2781,-40.9777,2001,12
174.2417,-40.9848,2001,12
170.7366,-44.7677,2001,12
169.0149,-44.1229,2001,12
169.2006,-45.7711,2001,12
174.0254,-40.8883,2001,12
174.0332,-40.8874,2001,12
174.0249,-40.8947,2001,12
171.6063,-36.8482,2001,12
174.0242,-40.8793,2001,12
174.0443,-40.9021,2001,12
174.0238,-40.9097,2001,12
174.0438,-40.9017,2001,12
174.0452,-40.8979,2001,12
174.0446,-40.8997,2001,12
174.0449,-40.9021,2001,12
169.5032,-46.2583,2001,12
169.2116,-45.7958,2001,12
174.3851,-42.3842,2001,12
169.4581,-45.7284,2001,12
171.613,-36.8595,2001,12
171.6098,-36.8633,2001,12
168.9605,-44.0553,2001,12
168.9409,-43.9677,2001,12
169.2343,-44.1658,2001,12
174.3495,-40.1887,2001,12
174.0462,-40.8949,2001,12
174.0398,-40.893,2001,12
174.0633,-40.8999,2001,12
174.0321,-40.8989,2001,12
174.0306,-40.8948,2001,12
174.031,-40.8949,2001,12
174.0377,-40.9206,2001,12
169.3902,-46.0739,2001,12
168.8367,-45.6502,2001,12
169.1914,-45.797,2001,12
171.7237,-36.7764,2001,12
169.5076,-46.05,2001,12
169.5069,-46.0491,2001,12
169.2463,-46.0467,2001,12
174.0456,-40.8966,2001,12
174.0323,-40.9025,2001,12
169.8836,-35.8747,2001,12
167.342,-43.9141,2001,12
167.7195,-44.4287,2001,12
167.4098,-44.3113,2001,12
167.2088,-44.3524,2001,12
169.4041,-43.6228,2001,12
169.3849,-43.6496,2001,12
169.2674,-45.8115,2001,12
170.322,-42.325,2001,12
167.7835,-44.4347,2001,12
167.7798,-44.4383,2001,12
173.0967,-39.3971,2001,12
169.1939,-44.1035,2001,12
169.1519,-44.1389,2001,12
170.3331,-36.131100000000004,2001,12
169.6034,-45.79,2001,12
175.1592,-40.9253,2001,12
175.1653,-40.9273,2001,12
175.1663,-40.9288,2001,12
169.3691,-46.6966,2001,12
174.4034,-42.3662,2001,12
169.2561,-45.793,2001,12
169.3873,-46.0852,2001,12
169.4301,-46.0216,2001,12
171.4928,-37.0394,2001,12
174.3476,-40.2345,2001,12
172.2032,-38.2467,2001,12
168.2255,-36.9695,2001,12
167.905,-36.8434,2001,12
169.426,-46.1789,2001,12
175.4191,-41.2409,2001,12
174.3979,-41.0944,2001,12
172.3311,-38.2491,2001,12
172.2561,-38.2524,2001,12
172.2429,-38.253,2001,12
172.3625,-38.2169,2001,12
172.3271,-38.2471,2001,12
174.3073,-41.0002,2001,12
174.1608,-40.9343,2001,12
174.165,-40.9051,2001,12
174.1667,-40.9041,2001,12
171.4877,-37.0474,2001,12
171.4757,-37.0458,2001,12
171.4795,-37.0441,2001,12
169.1593,-44.0661,2001,12
169.1497,-44.0879,2001,12
172.3277,-38.2459,2001,12
169.4998,-46.7248,2001,12
169.4194,-46.7946,2001,12
174.2476,-40.2378,2001,12
174.1749,-40.1552,2001,12
174.0907,-40.2333,2001,12
169.282,-45.801,2001,12
174.401,-41.099,2001,12
174.3903,-41.0995,2001,12
172.327,-38.2455,2001,12
172.274,-38.2542,2001,12
172.2779,-38.2596,2001,12
167.7568,-44.3874,2001,12
167.8235,-44.5065,2001,12
174.3755,-41.0364,2001,12
174.3946,-41.0329,2001,12
169.4769,-46.3833,2001,12
169.4739,-46.3417,2001,12
169.4742,-46.3445,2001,12
174.4227,-41.0918,2001,12
174.4227,-41.0914,2001,12
172.3324,-38.246,2001,12
172.2185,-38.2529,2001,12
169.5473,-46.0259,2001,12
167.4614,-44.2554,2001,12
172.6278,-43.8002,2001,12
169.2102,-43.1851,2001,12
169.1782,-43.1688,2001,12
169.2413,-43.2222,2001,12
169.2383,-43.2217,2001,12
169.6508,-42.8375,2001,12
171.8931,-37.5547,2001,12
171.8816,-37.5614,2001,12
171.8881,-37.5431,2001,12
174.3909,-41.0423,2001,12
174.401,-41.0361,2001,12
174.4014,-41.036,2001,12
174.3963,-41.0474,2001,12
169.4905,-46.0449,2001,12
169.4848,-46.034,2001,12
169.4552,-43.6302,2001,12
168.98,-44.0652,2001,12
169.3031,-44.2982,2001,12
170.356,-36.1577,2001,12
170.3942,-36.1549,2001,12
170.4089,-36.154,2001,12
170.3675,-36.1556,2001,12
168.8184,-44.248,2001,12
172.3575,-38.2591,2001,12
172.345,-38.2661,2001,12
169.2213,-43.1761,2001,12
174.5272,-41.1456,2001,12
174.5266,-41.1422,2001,12
174.5088,-41.1322,2001,12
167.7821,-44.4645,2001,12
167.787,-44.4807,2001,12
172.378,-38.2424,2001,12
174.3569,-41.0554,2001,12
172.5773,-38.0761,2001,12
172.3737,-38.2727,2001,12
172.1949,-38.2806,2001,12
172.3722,-38.2694,2001,12
172.3717,-38.2694,2001,12
171.9543,-37.5745,2001,12
171.9081,-37.5716,2001,12
171.8085,-37.54,2001,12
174.079,-40.9345,2001,12
173.807,-41.2307,2001,12
174.1175,-41.0075,2001,12
169.4489,-43.6511,2001,12
169.2254,-44.0714,2001,12
170.1193,-42.3309,2001,12
170.2006,-42.3258,2001,12
170.1398,-42.5042,2001,12
170.2224,-42.3518,2001,12
171.9494,-37.0217,2001,12
170.1858,-36.0833,2001,12
170.2519,-36.1281,2001,12
170.2825,-36.1419,2001,12
170.4384,-36.1177,2001,12
170.4338,-36.1156,2001,12
170.7996,-44.7826,2001,12
172.0448,-37.1915,2001,12
172.0231,-37.178,2001,12
170.2495,-42.4188,2001,12
170.1099,-42.3322,2001,12
170.1942,-42.3316,2001,12
170.2347,-42.3852,2001,12
174.5485,-41.1692,2001,12
174.5383,-41.1652,2001,12
174.5378,-41.1662,2001,12
174.5388,-41.1716,2001,12
174.5712,-41.1614,2001,12
174.3706,-40.8261,2001,12
170.2008,-42.3325,2001,12
170.1982,-42.3361,2001,12
169.5233,-46.0757,2001,12
169.5136,-46.0509,2001,12
171.8549,-36.8438,2001,12
169.5453,-43.3907,2001,12
170.2182,-42.338,2001,12
170.2407,-42.3635,2001,12
174.5595,-41.1709,2001,12
174.5557,-41.1722,2001,12
174.5175,-41.181,2001,12
174.5248,-41.178,2001,12
169.1711,-44.1056,2001,12
169.4772,-46.1048,2001,12
169.2441,-46.0796,2001,12
169.6338,-46.3227,2001,12
169.4741,-43.6592,2001,12
174.0832,-40.9419,2001,12
173.9438,-39.8711,2001,12
173.9432,-39.8704,2001,12
170.1364,-36.0231,2001,12
170.2144,-42.3412,2001,12
174.5507,-41.1766,2001,12
174.5436,-41.1757,2001,12
169.5481,-46.0403,2001,12
174.4494,-41.1423,2001,12
170.602,-36.0656,2001,12
174.1605,-41.0002,2001,12
169.5078,-46.0625,2001,12
169.2012,-45.9721,2001,12
172.409,-38.2789,2001,12
172.4269,-38.2839,2001,12
172.3238,-38.289,2001,12
172.4125,-38.2795,2001,12
172.4182,-38.2834,2001,12
172.3008,-38.2963,2001,12
172.3561,-38.2826,2001,12
172.4276,-38.3229,2001,12
172.4142,-38.2761,2001,12
171.6631,-37.6447,2001,12
174.5716,-41.1949,2001,12
174.5752,-41.1891,2001,12
174.5484,-41.1959,2001,12
174.5714,-41.1929,2001,12
170.2725,-36.1124,2001,12
171.5977,-37.1126,2001,12
172.4178,-38.2808,2001,12
172.3844,-38.2721,2001,12
172.1069,-37.2374,2001,12
171.7021,-37.365,2001,12
167.4861,-44.254,2001,12
167.4992,-44.2628,2001,12
167.5087,-44.2719,2001,12
174.6045,-41.198,2001,12
174.61,-41.198,2001,12
172.583,-43.6776,2001,12
172.1287,-37.2442,2001,12
169.4109,-44.1901,2001,12
168.226,-47.1074,2001,12
168.1018,-47.2543,2001,12
168.1727,-47.11,2001,12
168.16,-47.1364,2001,12
168.1638,-47.1288,2001,12
168.1693,-47.1169,2001,12
169.5333,-45.9287,2001,12
174.1483,-40.9767,2001,12
174.2688,-40.9533,2001,12
174.2683,-40.9548,2001,12
174.2669,-40.9617,2001,12
168.3169,-37.0276,2001,12
168.2078,-36.962,2001,12
169.4173,-43.2554,2001,12
169.27,-43.2673,2001,12
169.0627,-43.9996,2001,12
170.2596,-42.3266,2001,12
174.5878,-41.1931,2001,12
174.5723,-41.1915,2001,12
174.5552,-41.1902,2001,12
169.5713,-46.0344,2001,12
174.4776,-41.1341,2001,12
169.4604,-46.15,2001,12
169.4198,-46.2962,2001,12
171.6897,-37.3889,2001,12
169.6004,-45.9861,2001,12
172.8904,-39.7885,2001,12
174.5254,-41.1653,2001,12
174.5326,-41.1536,2001,12
174.5227,-41.1513,2001,12
174.5303,-41.1698,2001,12
168.0188,-44.5212,2001,12
167.8586,-44.5154,2001,12
172.3423,-38.2007,2001,12
169.5423,-46.1516,2001,12
172.1199,-37.9066,2001,12
169.6608,-45.9306,2001,12
169.5112,-46.1498,2001,12
169.5119,-46.1477,2001,12
171.9851,-37.4631,2001,12
172.1309,-37.7926,2001,12
169.325,-43.23,2001,12
169.304,-43.2117,2001,12
173.5255,-38.6551,2001,12
172.6688,-38.1566,2001,12
171.648,-37.1584,2001,12
171.6847,-37.1538,2001,12
170.6678,-36.3725,2001,12
169.5254,-46.8411,2001,12
169.0931,-44.006100000000004,2001,12
171.3044,-38.049,2001,12
172.7637,-38.1217,2001,12
171.4565,-36.877,2001,12
171.6746,-36.7998,2001,12
174.6519,-42.5196,2001,12
174.0286,-40.2349,2001,12
172.4874,-38.2172,2001,12
168.0375,-36.9638,2001,12
169.5565,-46.1354,2001,12
169.5523,-46.1368,2001,12
169.5529,-46.1372,2001,12
169.3966,-46.1516,2001,12
169.1873,-46.0002,2001,12
167.5131,-44.3078,2001,12
169.5281,-46.8437,2001,12
169.4662,-46.8838,2001,12
169.465,-46.9026,2001,12
169.4666,-46.8851,2001,12
169.4648,-46.8783,2001,12
169.4669,-46.8897,2001,12
169.4641,-46.886,2001,12
169.4641,-46.8796,2001,12
169.4651,-46.8831,2001,12
170.5772,-44.6562,2001,12
169.3126,-43.2197,2001,12
169.3378,-43.224,2001,12
170.461,-36.2646,2001,12
168.2253,-44.5369,2001,12
167.4366,-44.6802,2001,12
167.3284,-44.6793,2001,12
171.8987,-37.4746,2001,12
171.8498,-37.4623,2001,12
174.3952,-41.0568,2001,12
167.9273,-44.733,2001,12
169.6106,-45.936,2001,12
169.5815,-45.9539,2001,12
169.1283,-44.0291,2001,12
169.1948,-44.1059,2001,12
169.2347,-44.0842,2001,12
169.3433,-43.2169,2001,12
172.9118,-38.2144,2001,12
172.4606,-38.2131,2001,12
172.373,-38.2165,2001,12
172.4585,-38.2118,2001,12
168.1492,-44.5454,2001,12
169.5959,-46.1408,2001,12
171.8444,-37.4172,2001,12
174.4247,-41.0865,2001,12
174.4688,-41.1575,2001,12
174.6656,-41.2002,2001,12
169.6327,-45.9213,2001,12
168.1198,-44.5456,2001,12
169.3385,-43.2155,2001,12
171.4751,-36.86,2001,12
170.5027,-36.3375,2001,12
169.5029,-43.7049,2001,12
174.3019,-40.9778,2001,12
169.5097,-45.9512,2001,12
169.5107,-45.9475,2001,12
169.5451,-46.1121,2001,12
172.7019,-38.1266,2001,12
172.5884,-38.1228,2001,12
172.6166,-38.1233,2001,12
167.3102,-44.6889,2001,12
169.5838,-45.9824,2001,12
171.8469,-37.4347,2001,12
169.7259,-38.9053,2001,12
169.1521,-45.6682,2001,12
171.9555,-37.5527,2001,12
171.956,-37.5532,2001,12
174.4641,-41.0247,2001,12
173.4659,-39.4083,2001,12
171.4823,-36.8526,2001,12
171.4567,-36.8593,2001,12
171.4332,-36.8575,2001,12
171.9515,-37.5483,2001,12
169.2432,-44.0865,2001,12
171.8817,-37.4555,2001,12
171.6542,-38.0896,2001,12
167.8006,-44.1765,2001,12
171.9125,-37.5129,2001,12
171.9135,-37.5164,2001,12
171.9132,-37.5166,2001,12
169.304,-43.1572,2001,12
169.6487,-45.9424,2001,12
169.6029,-46.0393,2001,12
169.6026,-46.0382,2001,12
169.6035,-46.0379,2001,12
169.2686,-46.0062,2001,12
170.5327,-36.3468,2001,12
171.8707,-37.0284,2001,12
171.8525,-37.0401,2001,12
169.6807,-45.9062,2001,12
171.5551,-37.6298,2001,12
170.7759,-36.4623,2001,12
170.9166,-36.439,2001,12
169.4996,-45.9612,2001,12
171.5844,-36.9226,2001,12
167.7543,-44.4085,2001,12
167.8856,-44.1527,2001,12
169.416,-46.0808,2001,12
169.5487,-46.0866,2001,12
169.5423,-46.0886,2001,12
169.48,-46.0792,2001,12
169.2304,-46.1124,2001,12
169.3344,-46.2617,2001,12
169.2333,-46.0882,2001,12
169.3635,-46.2143,2001,12
169.2345,-46.0802,2001,12
169.2335,-46.0838,2001,12
169.2327,-46.0861,2001,12
168.2908,-47.0173,2001,12
169.7655,-38.8777,2001,12
171.8828,-37.4447,2001,12
171.9243,-37.5029,2001,12
174.6012,-41.1231,2001,12
174.5722,-41.1355,2001,12
174.2993,-40.9805,2001,12
169.3625,-43.2071,2001,12
169.5207,-45.9719,2001,12
169.5173,-45.9747,2001,12
169.5178,-45.9731,2001,12
169.8891,-39.2518,2001,12
171.88,-37.3555,2001,12
169.6738,-45.9743,2001,12
169.6735,-45.9745,2001,12
167.735,-44.2783,2001,12
171.9039,-37.4499,2001,12
171.6475,-37.3926,2001,12
171.8985,-37.4499,2001,12
173.9587,-40.2468,2001,12
169.5154,-45.756100000000004,2001,12
169.3656,-43.2123,2001,12
171.6142,-36.9366,2001,12
172.4858,-38.2649,2001,12
174.8079,-36.1578,2001,12
168.3205,-37.0231,2001,12
169.6428,-45.9316,2001,12
174.0424,-40.2914,2001,12
173.9731,-40.2549,2001,12
169.6724,-39.2956,2001,12
171.914,-37.4895,2001,12
171.8689,-37.3926,2001,12
169.6517,-45.9773,2001,12
169.6512,-45.9739,2001,12
174.3021,-41.0185,2001,12
174.3167,-41.016,2001,12
174.3164,-41.0137,2001,12
174.3363,-41.0053,2001,12
174.3387,-41.0071,2001,12
169.8066,-38.9099,2001,12
172.1926,-37.6228,2001,12
167.7038,-44.321,2001,12
